Brand_Name,Total_Spend_Sum,Total_Spend_Mean,Purchase_Count,Quantity_Sum,Quantity_Mean,Price_Mean,Price_Max,Top_Category,Category_Diversity,Spending_Concentration,"Arts, Crafts & Sewing",Automotive,Baby Products,Beauty & Personal Care,Cell Phones & Accessories,"Clothing, Shoes & Jewelry",Electronics,Grocery & Gourmet Food,Health & Household,Hobbies,Home & Kitchen,Industrial & Scientific,Movies & TV,Musical Instruments,Office Products,"Patio, Lawn & Garden",Pet Supplies,Remote & App Controlled Vehicle Parts,Remote & App Controlled Vehicles & Parts,Sports & Outdoors,Tools & Home Improvement,Toys & Games,Unknown,Video Games,Cluster,PCA1,PCA2
"42""",5.52,5.52,1,1.0,1.0,5.52,5.52,Toys & Games,1,0.999999999981884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52,0.0,0.0,0,-1.07108957594514,-0.4575896084990076
4Fun,89.99,89.99,1,1.0,1.0,89.99,89.99,Toys & Games,1,0.9999999999988888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.99,0.0,0.0,0,-0.31416470385397594,0.970283572103433
4M,185.45,14.27,13,13.0,1.0,14.27,21.0,Toys & Games,1,0.9999999999994609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.45,0.0,0.0,0,0.29070092378531986,-0.715810661154074
5,333.99,333.99,1,1.0,1.0,333.99,333.99,Toys & Games,1,0.9999999999997006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.99,0.0,0.0,2,1.872288105379819,5.09483733156271
"5""",17.0,17.0,1,1.0,1.0,17.0,17.0,Toys & Games,1,0.9999999999941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0,-0.9682187634622623,-0.2635327348818703
"5.5""",6.55,6.55,1,1.0,1.0,6.55,6.55,Toys & Games,1,0.9999999999847328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,0.0,0.0,0,-1.0618598776150778,-0.44017858237944324
50-Count,24.21,12.1,2,2.0,1.0,12.1,15.91,Health & Household,2,0.6571664601377234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0,0.19496014834372083,-1.279404250006899
6,20.83,20.83,1,1.0,1.0,20.83,20.83,Toys & Games,1,0.9999999999951993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83,0.0,0.0,0,-0.9338986230565289,-0.19879076398400697
"6""",9.99,9.99,1,1.0,1.0,9.99,9.99,Toys & Games,1,0.99999999998999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,0.0,0.0,0,-1.0310344773611206,-0.3820291359275752
"6.5""",29.49,29.49,1,1.0,1.0,29.49,29.49,Sports & Outdoors,1,0.999999999996609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.49,0.0,0.0,0.0,0.0,0,-0.8711028623555055,-0.01608786315021651
"60""",4.3,4.3,1,1.0,1.0,4.3,4.3,Toys & Games,1,0.9999999999767442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0,-1.0820218399840913,-0.4782123773031888
60's,133.06,133.06,1,1.0,1.0,133.06,133.06,Toys & Games,1,0.9999999999992486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.06,0.0,0.0,0,0.07178006046416073,1.6983349262836873
7,24.99,24.99,1,1.0,1.0,24.99,24.99,Toys & Games,1,0.9999999999959984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99,0.0,0.0,0,-0.8966213948346301,-0.12847050316594355
"7""",59.99,59.99,1,1.0,1.0,59.99,59.99,Toys & Games,1,0.999999999998333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99,0.0,0.0,0,-0.582990868923064,0.46316630659553326
7-in-1,14.95,14.95,1,1.0,1.0,14.95,14.95,Toys & Games,1,0.999999999993311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95,0.0,0.0,0,-0.9865885514075697,-0.2981857480259405
70g,13.45,13.45,1,1.0,1.0,13.45,13.45,"Clothing, Shoes & Jewelry",1,0.9999999999925651,0.0,0.0,0.0,0.0,0.0,13.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9876996905514686,-0.3460476697170893
8-Count,26.67,4.44,6,6.0,1.0,4.44,8.0,Health & Household,3,0.44244469441153944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87,0.0,0.0,0,1.1058894494887175,-2.081378861285194
80's,5.77,5.77,1,1.0,1.0,5.77,5.77,Toys & Games,1,0.999999999982669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,0.0,0.0,0,-1.068849357903994,-0.45336363128539586
"9""",8.02,8.02,1,1.0,1.0,8.02,8.02,Toys & Games,1,0.9999999999875312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02,0.0,0.0,0,-1.0486873955305869,-0.4153298363658412
9-Pocket,24.99,24.99,1,1.0,1.0,24.99,24.99,Toys & Games,1,0.9999999999959984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99,0.0,0.0,0,-0.8966213948346301,-0.12847050316594355
9485WK,19.79,19.79,1,1.0,1.0,19.79,19.79,Industrial & Scientific,1,0.999999999994947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9128238506851295,-0.16224713343251504
96PCS,7.86,7.86,1,1.0,1.0,7.86,7.86,Toys & Games,1,0.9999999999872774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86,0.0,0.0,0,-1.0501211350772695,-0.41803446178221965
978,96.69,96.69,1,1.0,1.0,96.69,96.69,Toys & Games,1,0.9999999999989657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.69,0.0,0.0,0,-0.25412686032181314,1.0835397614001339
9830,15.7,15.7,1,1.0,1.0,15.7,15.7,Toys & Games,1,0.9999999999936305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0,-0.9798678972812719,-0.28550781638783324
9oz,4.11,4.11,1,1.0,1.0,4.11,4.11,Toys & Games,1,0.9999999999756691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0.0,0.0,0,-1.0837244056946898,-0.4814241199861751
A,117.3,58.65,2,2.0,1.0,58.65,105.34,Home & Kitchen,2,0.8980392156855088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96,0.0,0.0,0,0.2934439826401861,0.4215909236704989
A&R,19.36,6.45,3,3.0,1.0,6.45,11.99,Sports & Outdoors,1,0.9999999999948348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.36,0.0,0.0,0.0,0.0,0,-0.8872987236423794,-0.47131158893043895
A+ChildSupply,74.89,74.89,1,1.0,1.0,74.89,74.89,Home & Kitchen,1,0.9999999999986647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.4668256256170108,0.8962790057578651
ACF,25.41,25.41,1,1.0,1.0,25.41,25.41,Toys & Games,1,0.9999999999960646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.41,0.0,0.0,0,-0.8928578285237448,-0.12137086144875464
ACME,98.0,98.0,1,1.0,1.0,98.0,98.0,Office Products,1,0.9999999999989796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.27290412065991776,1.2230986572045925
ADAM,101.2,101.2,1,1.0,1.0,101.2,101.2,Toys & Games,1,0.9999999999990118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.2,0.0,0.0,0,-0.2137133268397075,1.159776390314771
ADI,35.75,35.75,1,1.0,1.0,35.75,35.75,Toys & Games,1,0.9999999999972028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.75,0.0,0.0,0,-0.8002024102979296,0.053415556064237195
AIRHEAD,86.18,86.18,1,1.0,1.0,86.18,86.18,Toys & Games,1,0.9999999999988396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.18,0.0,0.0,0,-0.3483056268177801,0.9058796793839585
ALEX,299.74,27.25,11,11.0,1.0,27.25,104.88,Toys & Games,2,0.9666711149659817,9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.75,0.0,0.0,0,1.2439110441788577,-0.5249893870020089
ALTA,31.0,31.0,1,1.0,1.0,31.0,31.0,Sports & Outdoors,1,0.9999999999967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0,-0.8583300376946793,0.01129650770437517
AMAV,44.74,11.18,4,4.0,1.0,11.18,12.99,Toys & Games,2,0.8234242288761211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.84,0.0,0.0,0,-0.04886089606342394,-0.973917447079334
AMERICAN,22.32,5.58,4,4.0,1.0,5.58,10.17,Home & Kitchen,2,0.7759856630789607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,-0.07064758252680566,-1.101590344815088
AMPlifiers,16.54,16.54,1,1.0,1.0,16.54,16.54,Toys & Games,1,0.9999999999939542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54,0.0,0.0,0,-0.9723407646597704,-0.2713085329531992
AMSCAN,126.84,21.14,6,6.0,1.0,21.14,30.61,Toys & Games,3,0.390728476820884,0.0,0.0,0.0,0.0,0.0,46.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.56,30.61,0.0,0,1.5940627457486019,-1.8751158305595077
AMY,19.99,19.99,1,1.0,1.0,19.99,19.99,Toys & Games,1,0.9999999999949976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,0,-0.9414257556782019,-0.2129900474184778
ANAGRAM,13.06,6.53,2,2.0,1.0,6.53,6.78,Toys & Games,1,0.999999999992343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.06,0.0,0.0,0,-0.9758355037466699,-0.476990676779498
AND1,24.99,24.99,1,1.0,1.0,24.99,24.99,Toys & Games,1,0.9999999999959984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99,0.0,0.0,0,-0.8966213948346301,-0.12847050316594355
AQUA,19.82,9.91,2,2.0,1.0,9.91,11.99,Toys & Games,1,0.9999999999949547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82,0.0,0.0,0,-0.9320603017901155,-0.41208682990754747
AQUARIUS,39.4,9.85,4,4.0,1.0,9.85,10.39,Toys & Games,2,0.7708121827391604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.37,9.03,0.0,0,0.03963529480449821,-1.1113457704743939
ARP,113.74,113.74,1,1.0,1.0,113.74,113.74,Toys & Games,1,0.9999999999991208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.74,0.0,0.0,0,-0.10134398984065555,1.371751407296908
ARRMA,334.06,167.03,2,2.0,1.0,167.03,304.08,Toys & Games,1,0.9999999999997007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.06,0.0,0.0,0,1.2331019015397209,2.7999590378283723
ARTSCAPE,38.78,12.93,3,3.0,1.0,12.93,14.98,Home & Kitchen,1,0.9999999999974213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.8042607976043838,-0.3030301056151507
ASSOCIATED,18.14,18.14,1,1.0,1.0,18.14,18.14,Unknown,1,0.9999999999944874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.14,0.0,0,-0.8810712814451824,-0.2836416342459643
ATKTT1,4.86,4.86,1,1.0,1.0,4.86,4.86,Toys & Games,1,0.9999999999794239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.0,0.0,0,-1.0770037515732196,-0.46874618834346293
Aardvark,82.95,82.95,1,1.0,1.0,82.95,82.95,Health & Household,1,0.9999999999987944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6008662230833538,0.015910519994141947
Abilitations,123.47,41.16,3,3.0,1.0,41.16,59.66,Toys & Games,1,0.9999999999991901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.47,0.0,0.0,0,-0.35386855679599316,0.15491846446827304
Academy,66.33,22.11,3,3.0,1.0,22.11,24.72,Toys & Games,1,0.9999999999984923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.33,0.0,0.0,0,-0.6642123250393176,-0.23615598917190855
Achim,106.92,53.46,2,2.0,1.0,53.46,56.99,Home & Kitchen,1,0.9999999999990647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.45057113100711976,0.5964741802224507
Acme,3.95,3.95,1,1.0,1.0,3.95,3.95,Office Products,1,0.9999999999746836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.0863881269890574,-0.47939621109657554
Acoustic,28.64,28.64,1,1.0,1.0,28.64,28.64,Toys & Games,1,0.9999999999965085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.64,0.0,0.0,0,-0.8639142114185128,-0.06677123586188924
Activa,53.94,26.97,2,2.0,1.0,26.97,42.99,Toys & Games,1,0.999999999998146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.94,0.0,0.0,0,-0.6988345493824536,-0.06611823118536692
AdTech,8.93,8.93,1,1.0,1.0,8.93,8.93,Unknown,1,0.9999999999888017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93,0.0,0,-1.0026607006699229,-0.4193330369842349
Ada,56.73,56.73,1,1.0,1.0,56.73,56.73,Home & Kitchen,1,0.9999999999982372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.6253474554922032,0.5453542367607301
Addition,14.99,14.99,1,1.0,1.0,14.99,14.99,Toys & Games,1,0.9999999999933289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99,0.0,0.0,0,-0.986230116520835,-0.2975095916719069
Adora,327.03,32.7,10,10.0,1.0,32.7,86.49,Toys & Games,2,0.9235849922022679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.03999999999996,24.99,0.0,0,1.3310777059905812,-0.5303078142167512
Adult,33.2,16.6,2,2.0,1.0,16.6,19.21,"Clothing, Shoes & Jewelry",2,0.5786144578295824,0.0,0.0,0.0,0.0,0.0,13.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.21,0.0,0.0,0,0.1793334433202634,-1.175689261805435
Advanced,51.8,51.8,1,1.0,1.0,51.8,51.8,Toys & Games,1,0.9999999999980694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.8,0.0,0.0,0,-0.6563804119867678,0.32472329311172665
Adventure,142.98,47.66,3,3.0,1.0,47.66,119.0,Toys & Games,2,0.8322842355568386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.979999999999997,0.0,0.0,0,0.5117748735985043,0.24510579348713296
Aerobie,10.89,10.89,1,1.0,1.0,10.89,10.89,Sports & Outdoors,1,0.9999999999908172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.89,0.0,0.0,0.0,0.0,0,-1.0284369939339113,-0.3534052789800236
Aeromax,144.31,36.08,4,4.0,1.0,36.08,106.09,Toys & Games,1,0.9999999999993071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.31,0.0,0.0,0,-0.12940935114715,0.23640334991398457
"Aeromax,",107.19,107.19,1,1.0,1.0,107.19,107.19,"Clothing, Shoes & Jewelry",1,0.9999999999990671,0.0,0.0,0.0,0.0,0.0,107.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.06177221357017268,1.0816683952956956
Age,24.99,24.99,1,1.0,1.0,24.99,24.99,Unknown,1,0.9999999999959984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99,0.0,0,-0.7906383257747538,-0.18272023264731063
Ahh!,104.51,104.51,1,1.0,1.0,104.51,104.51,Home & Kitchen,1,0.9999999999990431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.20826744274744363,1.4686574010049676
Air,216.1,72.03,3,3.0,1.0,72.03,149.99,Toys & Games,2,0.694076816288434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.99,0.0,66.11,0.0,0.0,0,1.0195586538765642,0.40327422392356366
Airdog,18.52,18.52,1,1.0,1.0,18.52,18.52,Toys & Games,1,0.9999999999946005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.52,0.0,0.0,0,-0.9545982377660674,-0.23783879342886055
Airfield,44.98,22.49,2,2.0,1.0,22.49,24.99,Toys & Games,1,0.9999999999977768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.98,0.0,0.0,0,-0.7858167077942404,-0.1954927599622141
Airfix,239.71,19.98,12,12.0,1.0,19.98,43.84,Toys & Games,2,0.8048892411660737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.94,46.769999999999996,0.0,0,1.343338009331927,-1.1596064843072225
Aladdin,15.99,15.99,1,1.0,1.0,15.99,15.99,Toys & Games,1,0.9999999999937461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99,0.0,0.0,0,-0.9772692443524257,-0.2806056828211092
Alderac,39.89,39.89,1,1.0,1.0,39.89,39.89,Toys & Games,1,0.9999999999974931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.89,0.0,0.0,0,-0.7631043995186957,0.1233977387046137
Aleene's,5.88,5.88,1,1.0,1.0,5.88,5.88,"Arts, Crafts & Sewing",1,0.9999999999829932,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.0363554206549903,-0.4898030931688842
Alessi,11.99,11.99,1,1.0,1.0,11.99,11.99,Unknown,1,0.9999999999916597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99,0.0,0,-0.9622629131764198,-0.37424989991680047
Alex,275.56,19.68,14,14.0,1.0,19.68,69.99,Toys & Games,1,0.9999999999996372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.56,0.0,0.0,0,0.7399392727127797,-0.4772323242582227
Alexanders,28.64,14.32,2,2.0,1.0,14.32,20.0,"Clothing, Shoes & Jewelry",1,0.9999999999965085,0.0,0.0,0.0,0.0,0.0,28.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.8455252024637661,-0.3705914353789747
Algebra,17.99,17.99,1,1.0,1.0,17.99,17.99,Toys & Games,1,0.9999999999944414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99,0.0,0.0,0,-0.9593475000154116,-0.2467978651197002
Alien,25.98,12.99,2,2.0,1.0,12.99,19.99,Toys & Games,1,0.999999999996151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.979999999999997,0.0,0.0,0,-0.8836804370939214,-0.34023581792793367
Alilo,70.44,70.44,1,1.0,1.0,70.44,70.44,Toys & Games,1,0.9999999999985804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.44,0.0,0.0,0,-0.48934975475740716,0.6398121540808571
